Mod:Item:MetaData, Localized Name
actuallyadditions:item_potion_ring_advanced:9, Advanced Ring of Night Vision
actuallyadditions:item_potion_ring_advanced:9, Advanced Ring of Night Vision
actuallyadditions:item_hairy_ball, Ball of Fur
actuallyadditions:item_coffee_beans, Coffee Beans
actuallyadditions:item_rice_seed, Rice Seeds
actuallyadditions:item_canola_seed, Canola Seeds
actuallyadditions:item_flax_seed, Flax Seeds
actuallyadditions:item_coffee_seed, Coffee Seeds
actuallyadditions:item_pickaxe_emerald, Emerald Pickaxe
actuallyadditions:item_axe_emerald, Emerald Axe
actuallyadditions:item_shovel_emerald, Emerald Shovel
actuallyadditions:item_sword_emerald, Emerald Sword
actuallyadditions:item_hoe_emerald, Emerald Hoe
actuallyadditions:item_pickaxe_obsidian, Obsidian Pickaxe
actuallyadditions:item_axe_obsidian, Obsidian Axe
actuallyadditions:item_shovel_obsidian, Obsidian Shovel
actuallyadditions:item_sword_obsidian, Obsidian Sword
actuallyadditions:item_hoe_obsidian, Obsidian Hoe
actuallyadditions:item_pickaxe_quartz, Black Quartz Pickaxe
actuallyadditions:item_axe_quartz, Black Quartz Axe
actuallyadditions:item_shovel_quartz, Black Quartz Shovel
actuallyadditions:item_sword_quartz, Black Quartz Sword
actuallyadditions:item_hoe_quartz, Black Quartz Hoe
actuallyadditions:wooden_paxel, Wooden AIOT
actuallyadditions:stone_paxel, Stone AIOT
actuallyadditions:iron_paxel, Iron AIOT
actuallyadditions:gold_paxel, Golden AIOT
actuallyadditions:diamond_paxel, Diamond AIOT
actuallyadditions:emerald_paxel, Emerald AIOT
actuallyadditions:obsidian_paxel, Obsidian AIOT
actuallyadditions:quartz_paxel, Black Quartz AIOT
actuallyadditions:item_pickaxe_crystal_red, Restonia Crystal Pickaxe
actuallyadditions:item_axe_crystal_red, Restonia Crystal Axe
actuallyadditions:item_shovel_crystal_red, Restonia Crystal Shovel
actuallyadditions:item_sword_crystal_red, Restonia Crystal Sword
actuallyadditions:item_hoe_crystal_red, Restonia Crystal Hoe
actuallyadditions:item_helm_crystal_red, Restonia Crystal Helmet
actuallyadditions:item_chest_crystal_red, Restonia Crystal Chestplate
actuallyadditions:item_pants_crystal_red, Restonia Crystal Pants
actuallyadditions:item_boots_crystal_red, Restonia Crystal Boots
actuallyadditions:item_paxel_crystal_red, Restonia Crystal AIOT
actuallyadditions:item_pickaxe_crystal_blue, Palis Crystal Pickaxe
actuallyadditions:item_axe_crystal_blue, Palis Crystal Axe
actuallyadditions:item_shovel_crystal_blue, Palis Crystal Shovel
actuallyadditions:item_sword_crystal_blue, Palis Crystal Sword
actuallyadditions:item_hoe_crystal_blue, Palis Crystal Hoe
actuallyadditions:item_helm_crystal_blue, Palis Crystal Helmet
actuallyadditions:item_chest_crystal_blue, Palis Crystal Chestplate
actuallyadditions:item_pants_crystal_blue, Palis Crystal Pants
actuallyadditions:item_boots_crystal_blue, Palis Crystal Boots
actuallyadditions:item_paxel_crystal_blue, Palis Crystal AIOT
actuallyadditions:item_pickaxe_crystal_light_blue, Diamatine Crystal Pickaxe
actuallyadditions:item_axe_crystal_light_blue, Diamatine Crystal Axe
actuallyadditions:item_shovel_crystal_light_blue, Diamatine Crystal Shovel
actuallyadditions:item_sword_crystal_light_blue, Diamatine Crystal Sword
actuallyadditions:item_hoe_crystal_light_blue, Diamatine Crystal Hoe
actuallyadditions:item_helm_crystal_light_blue, Diamatine Crystal Helmet
actuallyadditions:item_chest_crystal_light_blue, Diamatine Crystal Chestplate
actuallyadditions:item_pants_crystal_light_blue, Diamatine Crystal Pants
actuallyadditions:item_boots_crystal_light_blue, Diamatine Crystal Boots
actuallyadditions:item_paxel_crystal_light_blue, Diamatine Crystal AIOT
actuallyadditions:item_pickaxe_crystal_black, Void Crystal Pickaxe
actuallyadditions:item_axe_crystal_black, Void Crystal Axe
actuallyadditions:item_shovel_crystal_black, Void Crystal Shovel
actuallyadditions:item_sword_crystal_black, Void Crystal Sword
actuallyadditions:item_hoe_crystal_black, Void Crystal Hoe
actuallyadditions:item_helm_crystal_black, Void Crystal Helmet
actuallyadditions:item_chest_crystal_black, Void Crystal Chestplate
actuallyadditions:item_pants_crystal_black, Void Crystal Pants
actuallyadditions:item_boots_crystal_black, Void Crystal Boots
actuallyadditions:item_paxel_crystal_black, Void Crystal AIOT
actuallyadditions:item_pickaxe_crystal_green, Emeradic Crystal Pickaxe
actuallyadditions:item_axe_crystal_green, Emeradic Crystal Axe
actuallyadditions:item_shovel_crystal_green, Emeradic Crystal Shovel
actuallyadditions:item_sword_crystal_green, Emeradic Crystal Sword
actuallyadditions:item_hoe_crystal_green, Emeradic Crystal Hoe
actuallyadditions:item_helm_crystal_green, Emeradic Crystal Helmet
actuallyadditions:item_chest_crystal_green, Emeradic Crystal Chest
actuallyadditions:item_pants_crystal_green, Emeradic Crystal Pants
actuallyadditions:item_boots_crystal_green, Emeradic Crystal Boots
actuallyadditions:item_paxel_crystal_green, Emeradic Crystal AIOT
actuallyadditions:item_pickaxe_crystal_white, Enori Crystal Pickaxe
actuallyadditions:item_axe_crystal_white, Enori Crystal Axe
actuallyadditions:item_shovel_crystal_white, Enori Crystal Shovel
actuallyadditions:item_sword_crystal_white, Enori Crystal Sword
actuallyadditions:item_hoe_crystal_white, Enori Crystal Hoe
actuallyadditions:item_helm_crystal_white, Enori Crystal Helmet
actuallyadditions:item_chest_crystal_white, Enori Crystal Chest
actuallyadditions:item_pants_crystal_white, Enori Crystal Pants
actuallyadditions:item_boots_crystal_white, Enori Crystal Boots
actuallyadditions:item_paxel_crystal_white, Enori Crystal AIOT
armourers_workshop:item.skin-template, item.skin-template.name
armourers_workshop:item.skin, item.skin.name
armourers_workshop:item.paintbrush, Paintbrush
armourers_workshop:item.paint-roller, item.paint-roller.name
armourers_workshop:item.colour-picker, item.colour-picker.name
armourers_workshop:item.burn-tool, item.burn-tool.name
armourers_workshop:item.dodge-tool, item.dodge-tool.name
armourers_workshop:item.colour-noise-tool, item.colour-noise-tool.name
armourers_workshop:item.shade-noise-tool, item.shade-noise-tool.name
armourers_workshop:item.hue-tool, item.hue-tool.name
armourers_workshop:item.block-marker, item.block-marker.name
armourers_workshop:item.blending-tool, item.blending-tool.name
armourers_workshop:item.mannequin-tool, item.mannequin-tool.name
armourers_workshop:item.wand-of-style, item.wand-of-style.name
armourers_workshop:item.soap, item.soap.name
armourers_workshop:item.dye-bottle, item.dye-bottle.name
armourers_workshop:item.guide-book, item.guide-book.name
armourers_workshop:item.armourers-hammer, item.armourers-hammer.name
armourers_workshop:item.debug-tool, item.debug-tool.name
armourers_workshop:item.skin-unlock:0, Head Skin Slot Unlock
armourers_workshop:item.skin-unlock:1, Chest Skin Slot Unlock
armourers_workshop:item.skin-unlock:2, Legs Skin Slot Unlock
armourers_workshop:item.skin-unlock:3, Feet Skin Slot Unlock
armourers_workshop:item.skin-unlock:4, Wings Skin Slot Unlock
armourers_workshop:item.skin-unlock:5, Outfit Skin Slot Unlock
armourers_workshop:item.linking-tool, item.linking-tool.name
armourers_workshop:item.gift-sack, item.gift-sack.name
armourers_workshop:item.mannequin, item.mannequin.name
armourers_workshop:item.armour-container, item.armour-container.name
armourers_workshop:item.armour-container-head, item.armour-container-head.name
armourers_workshop:item.armour-container-chest, item.armour-container-chest.name
armourers_workshop:item.armour-container-legs, item.armour-container-legs.name
armourers_workshop:item.armour-container-feet, item.armour-container-feet.name
armourers_workshop:tile.armourer, tile.armourer.name
armourers_workshop:tile.skin-library:0, Skin Library
armourers_workshop:tile.skin-library:1, Skin Library - (Creative)
armourers_workshop:tile.global-skin-library, tile.global-skin-library.name
armourers_workshop:tile.skin-cube, tile.skin-cube.name
armourers_workshop:tile.skin-cube-glass, tile.skin-cube-glass.name
armourers_workshop:tile.skin-cube-glowing, tile.skin-cube-glowing.name
armourers_workshop:tile.skin-cube-glass-glowing, tile.skin-cube-glass-glowing.name
armourers_workshop:tile.colour-mixer, tile.colour-mixer.name
armourers_workshop:tile.mannequin, tile.mannequin.name
armourers_workshop:tile.doll, tile.doll.name
armourers_workshop:tile.skinning-table, tile.skinning-table.name
armourers_workshop:tile.dye-table, tile.dye-table.name
armourers_workshop:tile.hologram-projector, tile.hologram-projector.name
armourers_workshop:tile.outfit-maker, tile.outfit-maker.name
armourers_workshop:tile.advanced-skin-builder, tile.advanced-skin-builder.name
betterbuilderswands:wandstone, Stone Wand
betterbuilderswands:wandiron, Iron Wand
betterbuilderswands:wanddiamond, Diamond Wand
betterbuilderswands:wandunbreakable, Unbreakable Wand
buildcraftcore:spring:0, Water Spring
buildcraftcore:spring:1, Oil Spring
buildcraftcore:decorated:0, tile.decorated.destroy.name
buildcraftcore:decorated:1, Blueprint (Decoration)
buildcraftcore:decorated:2, Template (Decoration)
buildcraftcore:decorated:3, tile.decorated.paper.name
buildcraftcore:decorated:4, tile.decorated.leather.name
buildcraftcore:decorated:5, Laser (Decoration)
buildcraftcore:marker_volume, Land Mark
buildcraftcore:marker_path, Path Mark
buildcraftcore:engine:0, Redstone Engine
buildcraftcore:engine:1, Stirling Engine
buildcraftcore:engine:2, Combustion Engine
buildcraftcore:engine:3, Creative Engine
buildcraftcore:wrench, Wrench
buildcraftcore:gear_wood, Wood Gear
buildcraftcore:gear_stone, Stone Gear
buildcraftcore:gear_iron, Iron Gear
buildcraftcore:gear_gold, Gold Gear
buildcraftcore:gear_diamond, Diamond Gear
buildcraftcore:paintbrush:64, Paintbrush
buildcraftcore:paintbrush:0, §z§0§fWhite§r Paintbrush
buildcraftcore:paintbrush:0, §z§1§6Orange§r Paintbrush
buildcraftcore:paintbrush:0, §z§2§dMagenta§r Paintbrush
buildcraftcore:paintbrush:0, §z§3§bLight Blue§r Paintbrush
buildcraftcore:paintbrush:0, §z§4§eYellow§r Paintbrush
buildcraftcore:paintbrush:0, §z§5§aLime§r Paintbrush
buildcraftcore:paintbrush:0, §z§6§dPink§r Paintbrush
buildcraftcore:paintbrush:0, §z§7§7Gray§r Paintbrush
buildcraftcore:paintbrush:0, §z§8§7Light Gray§r Paintbrush
buildcraftcore:paintbrush:0, §z§9§3Cyan§r Paintbrush
buildcraftcore:paintbrush:0, §z§a§dPurple§r Paintbrush
buildcraftcore:paintbrush:0, §9§9Blue§r Paintbrush
buildcraftcore:paintbrush:0, §z§c§6Brown§r Paintbrush
buildcraftcore:paintbrush:0, §z§d§aGreen§r Paintbrush
buildcraftcore:paintbrush:0, §z§e§cRed§r Paintbrush
buildcraftcore:paintbrush:0, §0§7Black§r Paintbrush
buildcraftcore:list, List
buildcraftcore:map_location:0, Map Location
buildcraftcore:marker_connector, Marker Connector
buildcraftcore:volume_box, item.volume_box.name
buildcraftcore:fragile_fluid_shard, Fragile %s Shard
buildcraftbuilders:snapshot:2, Blueprint
buildcraftbuilders:snapshot:0, Template
buildcraftbuilders:schematic_single:0, Single Block Schematic
buildcraftbuilders:filler_planner, Filler Planner
buildcraftbuilders:filler, Filler
buildcraftbuilders:builder, Builder
buildcraftbuilders:architect, Architect Table
buildcraftbuilders:library, Electronic Library
buildcraftbuilders:replacer, tile.replacerBlock.name
buildcraftbuilders:frame, Frame
buildcraftbuilders:quarry, Quarry
buildcrafttransport:pipe_structure:0, Cobblestone Structure Pipe
buildcrafttransport:pipe_wood_item:0, Wooden Transport Pipe
buildcrafttransport:pipe_cobble_item:0, Cobblestone Transport Pipe
buildcrafttransport:pipe_stone_item:0, Stone Transport Pipe
buildcrafttransport:pipe_quartz_item:0, Quartz Transport Pipe
buildcrafttransport:pipe_iron_item:0, Iron Transport Pipe
buildcrafttransport:pipe_gold_item:0, Golden Transport Pipe
buildcrafttransport:pipe_clay_item:0, Clay Transport Pipe
buildcrafttransport:pipe_sandstone_item:0, Sandstone Transport Pipe
buildcrafttransport:pipe_void_item:0, Void Transport Pipe
buildcrafttransport:pipe_obsidian_item:0, Obsidian Transport Pipe
buildcrafttransport:pipe_diamond_item:0, Diamond Transport Pipe
buildcrafttransport:pipe_diamond_wood_item:0, Wooden Diamond Transport Pipe
buildcrafttransport:pipe_lapis_item:0, Lazuli Transport Pipe
buildcrafttransport:pipe_daizuli_item:0, Daizuli Transport Pipe
buildcrafttransport:pipe_emzuli_item:0, Emzuli Transport Pipe
buildcrafttransport:pipe_stripes_item:0, Stripes Transport Pipe
buildcrafttransport:pipe_wood_fluid:0, Wooden Fluid Pipe
buildcrafttransport:pipe_cobble_fluid:0, Cobblestone Fluid Pipe
buildcrafttransport:pipe_stone_fluid:0, Stone Fluid Pipe
buildcrafttransport:pipe_quartz_fluid:0, Quartz Fluid Pipe
buildcrafttransport:pipe_gold_fluid:0, Golden Fluid Pipe
buildcrafttransport:pipe_iron_fluid:0, Iron Fluid Pipe
buildcrafttransport:pipe_clay_fluid:0, Clay Fluid Pipe
buildcrafttransport:pipe_sandstone_fluid:0, Sandstone Fluid Pipe
buildcrafttransport:pipe_void_fluid:0, Void Fluid Pipe
buildcrafttransport:pipe_diamond_fluid:0, Diamond Fluid Pipe
buildcrafttransport:pipe_diamond_wood_fluid:0, Wooden Diamond Fluid Pipe
buildcrafttransport:pipe_wood_power:0, Wooden Kinesis Pipe
buildcrafttransport:pipe_cobble_power:0, Cobblestone Kinesis Pipe
buildcrafttransport:pipe_stone_power:0, Stone Kinesis Pipe
buildcrafttransport:pipe_quartz_power:0, Quartz Kinesis Pipe
buildcrafttransport:pipe_gold_power:0, Golden Kinesis Pipe
buildcrafttransport:pipe_sandstone_power:0, Sandstone Kinesis Pipe
buildcrafttransport:filtered_buffer, Filtered Buffer
buildcrafttransport:waterproof, Pipe Sealant
buildcrafttransport:plug_blocker, Pipe Plug
buildcrafttransport:plug_power_adaptor, Power Adapter
buildcrafttransport:wire:0, §z§0§fWhite§r Pipe Wire
buildcrafttransport:wire:1, §z§1§6Orange§r Pipe Wire
buildcrafttransport:wire:2, §z§2§dMagenta§r Pipe Wire
buildcrafttransport:wire:3, §z§3§bLight Blue§r Pipe Wire
buildcrafttransport:wire:4, §z§4§eYellow§r Pipe Wire
buildcrafttransport:wire:5, §z§5§aLime§r Pipe Wire
buildcrafttransport:wire:6, §z§6§dPink§r Pipe Wire
buildcrafttransport:wire:7, §z§7§7Gray§r Pipe Wire
buildcrafttransport:wire:8, §z§8§7Light Gray§r Pipe Wire
buildcrafttransport:wire:9, §z§9§3Cyan§r Pipe Wire
buildcrafttransport:wire:10, §z§a§dPurple§r Pipe Wire
buildcrafttransport:wire:11, §9§9Blue§r Pipe Wire
buildcrafttransport:wire:12, §z§c§6Brown§r Pipe Wire
buildcrafttransport:wire:13, §z§d§aGreen§r Pipe Wire
buildcrafttransport:wire:14, §z§e§cRed§r Pipe Wire
buildcrafttransport:wire:15, §0§7Black§r Pipe Wire
buildcraftsilicon:laser, Laser
buildcraftsilicon:assembly_table, Assembly Table
buildcraftsilicon:advanced_crafting_table, Advanced Crafting Table
buildcraftsilicon:integration_table, Integration Table
buildcraftsilicon:redstone_chipset:0, Redstone Chipset
buildcraftsilicon:redstone_chipset:1, Iron Chipset
buildcraftsilicon:redstone_chipset:2, Golden Chipset
buildcraftsilicon:redstone_chipset:3, Quartz Chipset
buildcraftsilicon:redstone_chipset:4, Diamond Chipset
buildcraftsilicon:gate_copier, Gate Copier
buildcraftsilicon:plug_gate, item.gate.name
buildcraftsilicon:plug_lens:0, §0§7Black§r Lens
buildcraftsilicon:plug_lens:1, §z§e§cRed§r Lens
buildcraftsilicon:plug_lens:2, §z§d§aGreen§r Lens
buildcraftsilicon:plug_lens:3, §z§c§6Brown§r Lens
buildcraftsilicon:plug_lens:4, §9§9Blue§r Lens
buildcraftsilicon:plug_lens:5, §z§a§dPurple§r Lens
buildcraftsilicon:plug_lens:6, §z§9§3Cyan§r Lens
buildcraftsilicon:plug_lens:7, §z§8§7Light Gray§r Lens
buildcraftsilicon:plug_lens:8, §z§7§7Gray§r Lens
buildcraftsilicon:plug_lens:9, §z§6§dPink§r Lens
buildcraftsilicon:plug_lens:10, §z§5§aLime§r Lens
buildcraftsilicon:plug_lens:11, §z§4§eYellow§r Lens
buildcraftsilicon:plug_lens:12, §z§3§bLight Blue§r Lens
buildcraftsilicon:plug_lens:13, §z§2§dMagenta§r Lens
buildcraftsilicon:plug_lens:14, §z§1§6Orange§r Lens
buildcraftsilicon:plug_lens:15, §z§0§fWhite§r Lens
buildcraftsilicon:plug_lens:16, §0§7Black§r Filter
buildcraftsilicon:plug_lens:17, §z§e§cRed§r Filter
buildcraftsilicon:plug_lens:18, §z§d§aGreen§r Filter
buildcraftsilicon:plug_lens:19, §z§c§6Brown§r Filter
buildcraftsilicon:plug_lens:20, §9§9Blue§r Filter
buildcraftsilicon:plug_lens:21, §z§a§dPurple§r Filter
buildcraftsilicon:plug_lens:22, §z§9§3Cyan§r Filter
buildcraftsilicon:plug_lens:23, §z§8§7Light Gray§r Filter
buildcraftsilicon:plug_lens:24, §z§7§7Gray§r Filter
buildcraftsilicon:plug_lens:25, §z§6§dPink§r Filter
buildcraftsilicon:plug_lens:26, §z§5§aLime§r Filter
buildcraftsilicon:plug_lens:27, §z§4§eYellow§r Filter
buildcraftsilicon:plug_lens:28, §z§3§bLight Blue§r Filter
buildcraftsilicon:plug_lens:29, §z§2§dMagenta§r Filter
buildcraftsilicon:plug_lens:30, §z§1§6Orange§r Filter
buildcraftsilicon:plug_lens:31, §z§0§fWhite§r Filter
buildcraftsilicon:plug_lens:32, Clear Lens
